epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
21,2020-05-17,11,PB,São Miguel de Taipu,2515005,city,7,95.00543,0,0,0,0.0,7368,True,False
21,2020-05-17,13,PB,São Sebastião de Lagoa de Roça,2515104,city,7,60.02916,0,2,0,0.2857,11661,True,False
21,2020-05-17,3,PB,São Vicente do Seridó,2515401,city,3,27.84223,2,0,0,0.0,10775,True,False
21,2020-05-17,36,PB,Sapé,2515302,city,106,201.42518,0,4,0,0.0377,52625,True,False
21,2020-05-17,45,PB,Serra Branca,2515500,city,2,14.59961,0,0,0,0.0,13699,True,False
21,2020-05-17,16,PB,Serra da Raiz,2515609,city,5,158.831,0,0,0,0.0,3148,True,False
21,2020-05-17,18,PB,Serra Redonda,2515807,city,2,28.40506,0,0,0,0.0,7041,True,False
21,2020-05-17,5,PB,Serraria,2515906,city,1,16.39613,0,0,0,0.0,6099,True,False
21,2020-05-17,10,PB,Sertãozinho,2515930,city,2,39.80892,0,0,0,0.0,5024,True,False
21,2020-05-17,11,PB,Sobrado,2515971,city,4,51.39406,0,1,0,0.25,7783,True,False
21,2020-05-17,5,PB,Solânea,2516003,city,10,37.86875,0,0,0,0.0,26407,True,False
21,2020-05-17,8,PB,Soledade,2516102,city,2,13.34312,0,0,0,0.0,14989,True,False
21,2020-05-17,52,PB,Sousa,2516201,city,67,96.48062,5,1,0,0.0149,69444,True,False
21,2020-05-17,8,PB,Tacima,2516409,city,2,18.33013,0,0,0,0.0,10911,True,False
21,2020-05-17,34,PB,Taperoá,2516508,city,24,156.08741,0,1,0,0.0417,15376,True,False
21,2020-05-17,10,PB,Teixeira,2516706,city,1,6.59587,0,0,0,0.0,15161,True,False
21,2020-05-17,14,PB,Uiraúna,2516904,city,2,13.12164,0,0,0,0.0,15242,True,False
21,2020-05-17,19,PB,Umbuzeiro,2517001,city,8,80.75098,0,1,0,0.125,9907,True,False
21,2020-05-17,5,PB,Vista Serrana,2505501,city,1,26.32965,0,0,0,0.0,3798,True,False
21,2020-05-17,67,PB,,25,state,4347,108.18473,284,194,11,0.0446,4018127,True,False
20,2020-05-16,23,PB,Alagoa Grande,2500304,city,21,73.69455,2,0,0,0.0,28496,False,False
20,2020-05-16,25,PB,Alagoa Nova,2500403,city,2,9.59279,0,0,0,0.0,20849,False,False
20,2020-05-16,13,PB,Alagoinha,2500502,city,14,96.62503,0,0,0,0.0,14489,False,False
20,2020-05-16,18,PB,Alhandra,2500601,city,53,270.57382,3,3,0,0.0566,19588,False,False
20,2020-05-16,2,PB,Amparo,2500734,city,5,223.41376,4,0,0,0.0,2238,False,False
20,2020-05-16,19,PB,Araçagi,2500809,city,13,76.52911,7,0,0,0.0,16987,False,False
20,2020-05-16,2,PB,Arara,2500908,city,1,7.4239,0,0,0,0.0,13470,False,False
20,2020-05-16,22,PB,Areia,2501104,city,13,56.97007,0,0,0,0.0,22819,False,False
20,2020-05-16,4,PB,Areial,2501203,city,1,14.2898,0,0,0,0.0,6998,False,False
20,2020-05-16,7,PB,Aroeiras,2501302,city,5,26.10557,0,0,0,0.0,19153,False,False
20,2020-05-16,10,PB,Baía da Traição,2501401,city,18,200.15568,10,0,0,0.0,8993,False,False
20,2020-05-16,9,PB,Bananeiras,2501500,city,8,37.52697,0,0,0,0.0,21318,False,False
20,2020-05-16,7,PB,Barra de Santana,2501575,city,4,47.85261,0,0,0,0.0,8359,False,False
20,2020-05-16,25,PB,Barra de São Miguel,2501708,city,1,16.56726,0,0,0,0.0,6036,False,False
20,2020-05-16,39,PB,Bayeux,2501807,city,86,88.76961,3,8,0,0.093,96880,False,False
20,2020-05-16,5,PB,Belém,2501906,city,7,39.60172,0,0,0,0.0,17676,False,False
20,2020-05-16,1,PB,Boa Vista,2502151,city,1,14.18239,1,0,0,0.0,7051,False,False
20,2020-05-16,27,PB,Bom Jesus,2502201,city,1,39.04725,0,0,0,0.0,2561,False,False
20,2020-05-16,22,PB,Boqueirão,2502508,city,2,11.23343,0,1,0,0.5,17804,False,False
20,2020-05-16,10,PB,Borborema,2502706,city,1,19.00057,0,0,0,0.0,5263,False,False
20,2020-05-16,23,PB,Brejo do Cruz,2502805,city,1,7.08115,0,1,0,1.0,14122,False,False
20,2020-05-16,23,PB,Caaporã,2503001,city,117,536.0088,13,1,0,0.0085,21828,False,False
20,2020-05-16,46,PB,Cabedelo,2503209,city,192,283.45341,3,6,0,0.0312,67736,False,False
20,2020-05-16,1,PB,Cacimba de Dentro,2503506,city,2,11.6367,2,0,0,0.0,17187,False,False
20,2020-05-16,16,PB,Caiçara,2503605,city,10,138.8696,2,0,0,0.0,7201,False,False
20,2020-05-16,26,PB,Cajazeiras,2503704,city,29,46.77948,0,1,0,0.0345,61993,False,False
20,2020-05-16,9,PB,Cajazeirinhas,2503753,city,1,31.31851,0,0,0,0.0,3193,False,False
20,2020-05-16,51,PB,Campina Grande,2504009,city,280,68.33752,19,5,1,0.0179,409731,False,False
20,2020-05-16,12,PB,Capim,2504033,city,7,107.31259,0,0,0,0.0,6523,False,False
20,2020-05-16,16,PB,Casserengue,2504157,city,1,13.39047,0,0,0,0.0,7468,False,False
20,2020-05-16,19,PB,Catingueira,2504207,city,1,20.27575,0,0,0,0.0,4932,False,False
20,2020-05-16,1,PB,Caturité,2504355,city,1,20.61006,1,0,0,0.0,4852,False,False
20,2020-05-16,3,PB,Conceição,2504405,city,1,5.26815,0,0,0,0.0,18982,False,False
20,2020-05-16,11,PB,Condado,2504504,city,20,300.57109,0,0,0,0.0,6654,False,False
20,2020-05-16,26,PB,Conde,2504603,city,35,141.87272,3,1,0,0.0286,24670,False,False
20,2020-05-16,29,PB,Congo,2504702,city,10,208.94275,0,1,0,0.1,4786,False,False
20,2020-05-16,25,PB,Coremas,2504801,city,8,51.7967,0,0,0,0.0,15445,False,False
20,2020-05-16,23,PB,Coxixola,2504850,city,3,156.16866,0,0,0,0.0,1921,False,False
20,2020-05-16,26,PB,Cruz do Espírito Santo,2504900,city,58,334.89231,24,3,0,0.0517,17319,False,False
20,2020-05-16,5,PB,Cuité,2505105,city,1,4.9169,0,0,0,0.0,20338,False,False
20,2020-05-16,6,PB,Cuité de Mamanguape,2505238,city,1,15.74059,0,0,0,0.0,6353,False,False
20,2020-05-16,10,PB,Cuitegi,2505204,city,5,73.49699,0,1,0,0.2,6803,False,False
20,2020-05-16,3,PB,Curral de Cima,2505279,city,1,19.13143,0,0,0,0.0,5227,False,False
20,2020-05-16,6,PB,Duas Estradas,2505808,city,1,27.80868,0,0,0,0.0,3596,False,False
20,2020-05-16,21,PB,Esperança,2506004,city,11,33.32626,2,0,0,0.0,33007,False,False
20,2020-05-16,7,PB,Gado Bravo,2506251,city,4,48.10005,2,1,1,0.25,8316,False,False
20,2020-05-16,24,PB,Guarabira,2506301,city,145,246.46032,14,0,0,0.0,58833,False,False
20,2020-05-16,22,PB,Gurinhém,2506400,city,7,49.54349,0,0,0,0.0,14129,False,False
20,2020-05-16,55,PB,Igaracy,2502607,city,1,16.34788,0,0,0,0.0,6117,False,False
20,2020-05-16,16,PB,Imaculada,2506707,city,4,33.84381,0,0,0,0.0,11819,False,False
20,2020-05-16,7,PB,Ingá,2506806,city,1,5.52395,0,0,0,0.0,18103,False,False
20,2020-05-16,26,PB,Itabaiana,2506905,city,22,89.8803,0,0,0,0.0,24477,False,False
20,2020-05-16,23,PB,Itaporanga,2507002,city,3,12.14968,1,1,1,0.3333,24692,False,False
20,2020-05-16,25,PB,Itapororoca,2507101,city,18,96.44235,0,1,0,0.0556,18664,False,False
20,2020-05-16,5,PB,Itatuba,2507200,city,8,72.97938,4,1,0,0.125,10962,False,False
20,2020-05-16,3,PB,Jacaraú,2507309,city,2,13.85905,0,0,0,0.0,14431,False,False
20,2020-05-16,60,PB,João Pessoa,2507507,city,1540,190.35494,62,72,4,0.0468,809015,False,False
20,2020-05-16,9,PB,Joca Claudino,2513653,city,1,37.93627,0,0,0,0.0,2636,False,False
20,2020-05-16,6,PB,Juarez Távora,2507606,city,4,50.40323,3,0,0,0.0,7936,False,False
20,2020-05-16,11,PB,Juazeirinho,2507705,city,15,82.54912,0,0,0,0.0,18171,False,False
20,2020-05-16,44,PB,Junco do Seridó,2507804,city,3,41.95804,0,1,0,0.3333,7150,False,False
20,2020-05-16,10,PB,Juripiranga,2507903,city,17,158.05132,0,0,0,0.0,10756,False,False
20,2020-05-16,6,PB,Lagoa de Dentro,2508208,city,2,25.91009,0,0,0,0.0,7719,False,False
20,2020-05-16,20,PB,Lagoa Seca,2508307,city,8,29.08774,0,1,0,0.125,27503,False,False
20,2020-05-16,1,PB,Lastro,2508406,city,1,36.53635,1,0,0,0.0,2737,False,False
20,2020-05-16,1,PB,Logradouro,2508554,city,3,69.25208,3,0,0,0.0,4332,False,False
20,2020-05-16,19,PB,Lucena,2508604,city,29,221.71254,5,0,0,0.0,13080,False,False
20,2020-05-16,6,PB,Malta,2508802,city,4,69.4565,0,0,0,0.0,5759,False,False
20,2020-05-16,17,PB,Mamanguape,2508901,city,16,35.64904,1,0,0,0.0,44882,False,False
20,2020-05-16,20,PB,Mari,2509107,city,42,192.33411,0,2,0,0.0476,21837,False,False
20,2020-05-16,22,PB,Marizópolis,2509156,city,4,60.45036,0,1,0,0.25,6617,False,False
20,2020-05-16,11,PB,Massaranduba,2509206,city,6,43.10964,2,0,0,0.0,13918,False,False
20,2020-05-16,13,PB,Mataraca,2509305,city,1,11.85677,0,0,0,0.0,8434,False,False
20,2020-05-16,12,PB,Matinhas,2509339,city,1,22.22222,0,0,0,0.0,4500,False,False
20,2020-05-16,7,PB,Maturéia,2509396,city,1,15.22302,0,0,0,0.0,6569,False,False
20,2020-05-16,5,PB,Mogeiro,2509404,city,1,7.52785,0,1,0,1.0,13284,False,False
20,2020-05-16,16,PB,Monteiro,2509701,city,11,33.11059,0,0,0,0.0,33222,False,False
20,2020-05-16,14,PB,Mulungu,2509800,city,3,30.29691,0,0,0,0.0,9902,False,False
20,2020-05-16,6,PB,Natuba,2509909,city,1,9.56572,0,0,0,0.0,10454,False,False
20,2020-05-16,13,PB,Nova Floresta,2510105,city,1,9.40026,0,0,0,0.0,10638,False,False
20,2020-05-16,4,PB,Nova Olinda,2510204,city,1,16.80955,0,0,0,0.0,5949,False,False
20,2020-05-16,3,PB,Olho d'Água,2510402,city,1,15.32332,0,0,0,0.0,6526,False,False
20,2020-05-16,1,PB,Passagem,2510709,city,1,41.3394,1,0,0,0.0,2419,False,False
20,2020-05-16,48,PB,Patos,2510808,city,234,217.46201,15,13,4,0.0556,107605,False,False
20,2020-05-16,23,PB,Pedras de Fogo,2511202,city,65,228.40677,27,2,0,0.0308,28458,False,False
20,2020-05-16,15,PB,Piancó,2511301,city,6,37.32504,1,2,1,0.3333,16075,False,False
20,2020-05-16,4,PB,Picuí,2511400,city,1,5.34674,0,0,0,0.0,18703,False,False
20,2020-05-16,16,PB,Pilar,2511509,city,15,125.87061,0,0,0,0.0,11917,False,False
20,2020-05-16,12,PB,Pilões,2511608,city,1,15.07159,0,0,0,0.0,6635,False,False
20,2020-05-16,16,PB,Pilõezinhos,2511707,city,9,180.86817,0,0,0,0.0,4976,False,False
20,2020-05-16,13,PB,Pirpirituba,2511806,city,7,66.16883,1,0,0,0.0,10579,False,False
20,2020-05-16,16,PB,Pitimbu,2511905,city,29,152.1112,10,0,0,0.0,19065,False,False
20,2020-05-16,10,PB,Pocinhos,2512002,city,1,5.38677,0,0,0,0.0,18564,False,False
20,2020-05-16,31,PB,Pombal,2512101,city,6,18.29213,0,0,0,0.0,32801,False,False
20,2020-05-16,17,PB,Princesa Isabel,2512309,city,4,17.13429,1,0,0,0.0,23345,False,False
20,2020-05-16,7,PB,Puxinanã,2512408,city,1,7.30994,0,0,0,0.0,13680,False,False
20,2020-05-16,29,PB,Queimadas,2512507,city,17,38.66536,0,0,0,0.0,43967,False,False
20,2020-05-16,4,PB,Quixaba,2512606,city,1,51.12474,0,0,0,0.0,1956,False,False
20,2020-05-16,12,PB,Remígio,2512705,city,16,81.54528,1,0,0,0.0,19621,False,False
20,2020-05-16,10,PB,Riachão do Bacamarte,2512754,city,14,309.666,9,0,0,0.0,4521,False,False
20,2020-05-16,30,PB,Riachão do Poço,2512762,city,1,22.17787,0,1,0,1.0,4509,False,False
20,2020-05-16,18,PB,Riacho dos Cavalos,2512804,city,2,23.45766,0,0,0,0.0,8526,False,False
20,2020-05-16,17,PB,Rio Tinto,2512903,city,16,66.18134,1,0,0,0.0,24176,False,False
20,2020-05-16,3,PB,Salgado de São Félix,2513109,city,4,32.94893,0,0,0,0.0,12140,False,False
20,2020-05-16,18,PB,Santa Helena,2513307,city,1,16.98081,0,0,0,0.0,5889,False,False
20,2020-05-16,11,PB,Santa Luzia,2513406,city,4,26.00442,0,0,0,0.0,15382,False,False
20,2020-05-16,40,PB,Santa Rita,2513703,city,303,221.83826,15,38,1,0.1254,136586,False,False
20,2020-05-16,6,PB,Santa Teresinha,2513802,city,1,21.86748,0,0,0,0.0,4573,False,False
20,2020-05-16,30,PB,São Bento,2513901,city,14,41.13896,3,2,0,0.1429,34031,False,False
20,2020-05-16,33,PB,São João do Rio do Peixe,2500700,city,6,33.27049,0,0,0,0.0,18034,False,False
20,2020-05-16,1,PB,São José de Caiana,2514305,city,1,15.72574,1,0,0,0.0,6359,False,False
20,2020-05-16,16,PB,São José de Espinharas,2514404,city,2,42.71679,0,0,0,0.0,4682,False,False
20,2020-05-16,18,PB,São José de Piranhas,2514503,city,4,19.75211,1,1,0,0.25,20251,False,False
20,2020-05-16,19,PB,São José do Bonfim,2514602,city,2,56.22716,0,0,0,0.0,3557,False,False
20,2020-05-16,6,PB,São José do Sabugi,2514701,city,35,845.20647,31,0,0,0.0,4141,False,False
20,2020-05-16,7,PB,São José dos Ramos,2514453,city,4,67.14789,0,0,0,0.0,5957,False,False
20,2020-05-16,10,PB,São Miguel de Taipu,2515005,city,7,95.00543,0,0,0,0.0,7368,False,False
20,2020-05-16,12,PB,São Sebastião de Lagoa de Roça,2515104,city,7,60.02916,0,2,0,0.2857,11661,False,False
20,2020-05-16,2,PB,São Vicente do Seridó,2515401,city,1,9.28074,0,0,0,0.0,10775,False,False
20,2020-05-16,35,PB,Sapé,2515302,city,106,201.42518,1,4,0,0.0377,52625,False,False
20,2020-05-16,44,PB,Serra Branca,2515500,city,2,14.59961,0,0,0,0.0,13699,False,False
20,2020-05-16,15,PB,Serra da Raiz,2515609,city,5,158.831,1,0,0,0.0,3148,False,False
20,2020-05-16,17,PB,Serra Redonda,2515807,city,2,28.40506,0,0,0,0.0,7041,False,False
20,2020-05-16,4,PB,Serraria,2515906,city,1,16.39613,0,0,0,0.0,6099,False,False
20,2020-05-16,9,PB,Sertãozinho,2515930,city,2,39.80892,0,0,0,0.0,5024,False,False
20,2020-05-16,10,PB,Sobrado,2515971,city,4,51.39406,0,1,0,0.25,7783,False,False
20,2020-05-16,4,PB,Solânea,2516003,city,10,37.86875,2,0,0,0.0,26407,False,False
20,2020-05-16,7,PB,Soledade,2516102,city,2,13.34312,0,0,0,0.0,14989,False,False
20,2020-05-16,51,PB,Sousa,2516201,city,62,89.28057,-1,1,0,0.0161,69444,False,False
20,2020-05-16,7,PB,Tacima,2516409,city,2,18.33013,0,0,0,0.0,10911,False,False
20,2020-05-16,33,PB,Taperoá,2516508,city,24,156.08741,5,1,0,0.0417,15376,False,False
20,2020-05-16,9,PB,Teixeira,2516706,city,1,6.59587,0,0,0,0.0,15161,False,False
