epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
15,2020-04-08,10,PB,Patos,2510808,city,1,0.92428,0,1,0,1.0,108192,False,False
15,2020-04-07,9,PB,Patos,2510808,city,1,0.92428,0,1,0,1.0,108192,False,False
15,2020-04-06,8,PB,Patos,2510808,city,1,0.92428,0,1,0,1.0,108192,False,False
15,2020-04-05,7,PB,Patos,2510808,city,1,0.92428,0,1,0,1.0,108192,False,False
14,2020-04-04,6,PB,Patos,2510808,city,1,0.92428,0,1,0,1.0,108192,False,False
14,2020-04-03,5,PB,Patos,2510808,city,1,0.92428,0,1,0,1.0,108192,False,False
14,2020-04-02,4,PB,Patos,2510808,city,1,0.92428,0,1,0,1.0,108192,False,False
14,2020-04-01,3,PB,Patos,2510808,city,1,0.92428,0,1,0,1.0,108192,False,False
14,2020-03-31,2,PB,Patos,2510808,city,1,0.92428,0,1,1,1.0,108192,False,False
14,2020-03-30,1,PB,Patos,2510808,city,1,0.92428,1,0,0,0.0,108192,False,False
