epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
20,12/05/2020,7,PB,Santa Luzia,2513406,city,1,650.111,0,0,0,0.0,15382,True,False
20,12/05/2020,36,PB,Santa Rita,2513703,city,233,17.058.849,16,33,3,0.1416,136586,True,False
20,12/05/2020,2,PB,Santa Teresinha,2513802,city,1,2.186.748,0,0,0,0.0,4573,True,False
20,12/05/2020,26,PB,São Bento,2513901,city,8,2.350.798,0,2,0,0.25,34031,True,False
20,12/05/2020,29,PB,São João do Rio do Peixe,2500700,city,6,3.327.049,0,0,0,0.0,18034,True,False
20,12/05/2020,12,PB,São José de Espinharas,2514404,city,1,2.135.839,0,0,0,0.0,4682,True,False
20,12/05/2020,14,PB,São José de Piranhas,2514503,city,2,987.606,0,1,0,0.5,20251,True,False
20,12/05/2020,15,PB,São José do Bonfim,2514602,city,1,2.811.358,0,0,0,0.0,3557,True,False
20,12/05/2020,2,PB,São José do Sabugi,2514701,city,3,7.244.627,0,0,0,0.0,4141,True,False
20,12/05/2020,3,PB,São José dos Ramos,2514453,city,2,3.357.395,0,0,0,0.0,5957,True,False
20,12/05/2020,6,PB,São Miguel de Taipu,2515005,city,2,2.714.441,0,0,0,0.0,7368,True,False
20,12/05/2020,8,PB,São Sebastião de Lagoa de Roça,2515104,city,5,4.287.797,2,1,1,0.2,11661,True,False
20,12/05/2020,31,PB,Sapé,2515302,city,89,16.912.114,20,4,2,0.0449,52625,True,False
20,12/05/2020,40,PB,Serra Branca,2515500,city,1,72.998,0,0,0,0.0,13699,True,False
20,12/05/2020,11,PB,Serra da Raiz,2515609,city,3,952.986,0,0,0,0.0,3148,True,False
20,12/05/2020,13,PB,Serra Redonda,2515807,city,2,2.840.506,0,0,0,0.0,7041,True,False
20,12/05/2020,5,PB,Sertãozinho,2515930,city,2,3.980.892,0,0,0,0.0,5024,True,False
20,12/05/2020,6,PB,Sobrado,2515971,city,2,2.569.703,0,1,1,0.5,7783,True,False
20,12/05/2020,3,PB,Soledade,2516102,city,2,1.334.312,0,0,0,0.0,14989,True,False
20,12/05/2020,47,PB,Sousa,2516201,city,42,6.048.039,11,1,0,0.0238,69444,True,False
20,12/05/2020,3,PB,Tacima,2516409,city,2,1.833.013,0,0,0,0.0,10911,True,False
20,12/05/2020,29,PB,Taperoá,2516508,city,19,1.235.692,0,1,0,0.0526,15376,True,False
20,12/05/2020,5,PB,Teixeira,2516706,city,1,659.587,0,0,0,0.0,15161,True,False
20,12/05/2020,9,PB,Uiraúna,2516904,city,1,656.082,0,0,0,0.0,15242,True,False
20,12/05/2020,14,PB,Umbuzeiro,2517001,city,4,4.037.549,2,1,0,0.25,9907,True,False
