epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
1,2021-01-06,295,PB,João Pessoa,2507507,city,42963,5255.34213,266,1203,5,0.028,817511,False,False
1,2021-01-05,294,PB,João Pessoa,2507507,city,42697,5222.80434,116,1198,6,0.0281,817511,False,False
1,2021-01-04,293,PB,João Pessoa,2507507,city,42581,5208.61493,31,1192,4,0.028,817511,False,False
1,2021-01-03,292,PB,João Pessoa,2507507,city,42550,5204.82293,247,1188,4,0.0279,817511,False,False
53,2021-01-02,291,PB,João Pessoa,2507507,city,42303,5174.60927,283,1184,1,0.028,817511,False,False
53,2021-01-01,290,PB,João Pessoa,2507507,city,42020,5139.992,141,1183,2,0.0282,817511,False,False
53,2020-12-31,289,PB,João Pessoa,2507507,city,41879,5122.74453,427,1181,9,0.0282,817511,False,False
53,2020-12-30,288,PB,João Pessoa,2507507,city,41452,5070.51281,0,1172,0,0.0283,817511,False,True
53,2020-12-29,287,PB,João Pessoa,2507507,city,41452,5070.51281,648,1172,10,0.0283,817511,False,False
53,2020-12-28,286,PB,João Pessoa,2507507,city,40804,4991.24782,0,1162,0,0.0285,817511,False,True
53,2020-12-27,285,PB,João Pessoa,2507507,city,40804,4991.24782,86,1162,1,0.0285,817511,False,False
52,2020-12-26,284,PB,João Pessoa,2507507,city,40718,4980.72809,177,1161,6,0.0285,817511,False,False
52,2020-12-25,283,PB,João Pessoa,2507507,city,40541,4959.077,0,1155,0,0.0285,817511,False,True
52,2020-12-24,282,PB,João Pessoa,2507507,city,40541,4959.077,319,1155,4,0.0285,817511,False,False
52,2020-12-23,281,PB,João Pessoa,2507507,city,40222,4920.05612,337,1151,8,0.0286,817511,False,False
52,2020-12-22,280,PB,João Pessoa,2507507,city,39885,4878.83343,0,1143,0,0.0287,817511,False,True
52,2020-12-21,279,PB,João Pessoa,2507507,city,39885,4878.83343,0,1143,0,0.0287,817511,False,True
52,2020-12-20,278,PB,João Pessoa,2507507,city,39885,4878.83343,126,1143,3,0.0287,817511,False,False
51,2020-12-19,277,PB,João Pessoa,2507507,city,39759,4863.4208,0,1140,0,0.0287,817511,False,True
51,2020-12-18,276,PB,João Pessoa,2507507,city,39759,4863.4208,144,1140,2,0.0287,817511,False,False
51,2020-12-17,275,PB,João Pessoa,2507507,city,39615,4845.80636,245,1138,7,0.0287,817511,False,False
51,2020-12-16,274,PB,João Pessoa,2507507,city,39370,4815.83734,255,1131,7,0.0287,817511,False,False
51,2020-12-15,273,PB,João Pessoa,2507507,city,39115,4784.6451,257,1124,4,0.0287,817511,False,False
51,2020-12-14,272,PB,João Pessoa,2507507,city,38858,4753.20821,42,1120,6,0.0288,817511,False,False
51,2020-12-13,271,PB,João Pessoa,2507507,city,38816,4748.07067,49,1114,1,0.0287,817511,False,False
50,2020-12-12,270,PB,João Pessoa,2507507,city,38767,4742.07687,372,1113,10,0.0287,817511,False,False
50,2020-12-11,269,PB,João Pessoa,2507507,city,38395,4696.57289,0,1103,0,0.0287,817511,False,True
50,2020-12-10,268,PB,João Pessoa,2507507,city,38395,4696.57289,115,1103,7,0.0287,817511,False,False
50,2020-12-09,267,PB,João Pessoa,2507507,city,38280,4682.5058,200,1096,0,0.0286,817511,False,False
50,2020-12-08,266,PB,João Pessoa,2507507,city,38080,4658.0413,91,1096,5,0.0288,817511,False,False
50,2020-12-07,265,PB,João Pessoa,2507507,city,37989,4646.90995,94,1091,2,0.0287,817511,False,False
50,2020-12-06,264,PB,João Pessoa,2507507,city,37895,4635.41163,249,1089,2,0.0287,817511,False,False
49,2020-12-05,263,PB,João Pessoa,2507507,city,37646,4604.95333,166,1087,1,0.0289,817511,False,False
49,2020-12-04,262,PB,João Pessoa,2507507,city,37480,4584.64779,191,1086,6,0.029,817511,False,False
49,2020-12-03,261,PB,João Pessoa,2507507,city,37289,4561.28419,186,1080,5,0.029,817511,False,False
49,2020-12-02,260,PB,João Pessoa,2507507,city,37103,4538.5322,182,1075,4,0.029,817511,False,False
49,2020-12-01,259,PB,João Pessoa,2507507,city,36921,4516.26951,108,1071,3,0.029,817511,False,False
49,2020-11-30,258,PB,João Pessoa,2507507,city,36813,4503.05867,10,1068,0,0.029,817511,False,False
49,2020-11-29,257,PB,João Pessoa,2507507,city,36803,4501.83545,61,1068,0,0.029,817511,False,False
48,2020-11-28,256,PB,João Pessoa,2507507,city,36742,4494.37378,102,1068,4,0.0291,817511,False,False
48,2020-11-27,255,PB,João Pessoa,2507507,city,36640,4481.89688,89,1064,2,0.029,817511,False,False
48,2020-11-26,254,PB,João Pessoa,2507507,city,36551,4471.01018,171,1062,1,0.0291,817511,False,False
48,2020-11-25,253,PB,João Pessoa,2507507,city,36380,4450.09303,121,1061,1,0.0292,817511,False,False
48,2020-11-24,252,PB,João Pessoa,2507507,city,36259,4435.292,120,1060,6,0.0292,817511,False,False
48,2020-11-23,251,PB,João Pessoa,2507507,city,36139,4420.6133,0,1054,0,0.0292,817511,False,True
48,2020-11-22,250,PB,João Pessoa,2507507,city,36139,4420.6133,241,1054,3,0.0292,817511,False,False
47,2020-11-21,249,PB,João Pessoa,2507507,city,35898,4391.13357,0,1051,0,0.0293,817511,False,True
47,2020-11-20,248,PB,João Pessoa,2507507,city,35898,4391.13357,166,1051,4,0.0293,817511,False,False
47,2020-11-19,247,PB,João Pessoa,2507507,city,35732,4370.82804,184,1047,4,0.0293,817511,False,False
47,2020-11-18,246,PB,João Pessoa,2507507,city,35548,4348.3207,222,1043,5,0.0293,817511,False,False
47,2020-11-17,245,PB,João Pessoa,2507507,city,35326,4321.1651,327,1038,1,0.0294,817511,False,False
47,2020-11-16,244,PB,João Pessoa,2507507,city,34999,4281.16564,305,1037,3,0.0296,817511,False,False
47,2020-11-15,243,PB,João Pessoa,2507507,city,34694,4243.85727,258,1034,5,0.0298,817511,False,False
46,2020-11-14,242,PB,João Pessoa,2507507,city,34436,4212.29806,0,1029,0,0.0299,817511,False,True
46,2020-11-13,241,PB,João Pessoa,2507507,city,34436,4212.29806,542,1029,4,0.0299,817511,False,False
46,2020-11-12,240,PB,João Pessoa,2507507,city,33894,4145.99926,0,1025,0,0.0302,817511,False,True
46,2020-11-11,239,PB,João Pessoa,2507507,city,33894,4145.99926,218,1025,5,0.0302,817511,False,False
46,2020-11-10,238,PB,João Pessoa,2507507,city,33676,4119.33295,176,1020,3,0.0303,817511,False,False
46,2020-11-09,237,PB,João Pessoa,2507507,city,33500,4097.80419,16,1017,4,0.0304,817511,False,False
46,2020-11-08,236,PB,João Pessoa,2507507,city,33484,4095.84703,114,1013,2,0.0303,817511,False,False
45,2020-11-07,235,PB,João Pessoa,2507507,city,33370,4081.90226,165,1011,0,0.0303,817511,False,False
45,2020-11-06,234,PB,João Pessoa,2507507,city,33205,4061.71905,221,1011,6,0.0304,817511,False,False
45,2020-11-05,233,PB,João Pessoa,2507507,city,32984,4034.68577,0,1005,0,0.0305,817511,False,True
45,2020-11-04,232,PB,João Pessoa,2507507,city,32984,4034.68577,157,1005,5,0.0305,817511,False,False
45,2020-11-03,231,PB,João Pessoa,2507507,city,32827,4015.48114,39,1000,5,0.0305,817511,False,False
45,2020-11-02,230,PB,João Pessoa,2507507,city,32788,4010.71056,0,995,0,0.0303,817511,False,True
45,2020-11-01,229,PB,João Pessoa,2507507,city,32788,4010.71056,0,995,2,0.0303,817511,False,False
44,2020-10-31,228,PB,João Pessoa,2507507,city,32788,4010.71056,137,993,2,0.0303,817511,False,False
44,2020-10-30,227,PB,João Pessoa,2507507,city,32651,3993.95237,145,991,2,0.0304,817511,False,False
44,2020-10-29,226,PB,João Pessoa,2507507,city,32506,3976.21561,57,989,2,0.0304,817511,False,False
44,2020-10-28,225,PB,João Pessoa,2507507,city,32449,3969.24323,352,987,3,0.0304,817511,False,False
44,2020-10-27,224,PB,João Pessoa,2507507,city,32097,3926.1857,0,984,0,0.0307,817511,False,True
44,2020-10-26,223,PB,João Pessoa,2507507,city,32097,3926.1857,7,984,3,0.0307,817511,False,False
44,2020-10-25,222,PB,João Pessoa,2507507,city,32090,3925.32945,54,981,3,0.0306,817511,False,False
43,2020-10-24,221,PB,João Pessoa,2507507,city,32036,3918.72403,83,978,4,0.0305,817511,False,False
43,2020-10-23,220,PB,João Pessoa,2507507,city,31953,3908.57126,127,974,3,0.0305,817511,False,False
43,2020-10-22,219,PB,João Pessoa,2507507,city,31826,3893.0363,127,971,1,0.0305,817511,False,False
43,2020-10-21,218,PB,João Pessoa,2507507,city,31699,3877.50134,93,970,5,0.0306,817511,False,False
43,2020-10-20,217,PB,João Pessoa,2507507,city,31606,3866.12535,176,965,4,0.0305,817511,False,False
43,2020-10-19,216,PB,João Pessoa,2507507,city,31430,3844.59659,0,961,3,0.0306,817511,False,False
43,2020-10-18,215,PB,João Pessoa,2507507,city,31430,3844.59659,120,958,11,0.0305,817511,False,False
42,2020-10-17,214,PB,João Pessoa,2507507,city,31310,3829.91788,0,947,0,0.0302,817511,False,True
42,2020-10-16,213,PB,João Pessoa,2507507,city,31310,3829.91788,214,947,3,0.0302,817511,False,False
42,2020-10-15,212,PB,João Pessoa,2507507,city,31096,3803.74087,238,944,5,0.0304,817511,False,False
42,2020-10-14,211,PB,João Pessoa,2507507,city,30858,3774.62811,261,939,6,0.0304,817511,False,False
42,2020-10-13,210,PB,João Pessoa,2507507,city,30597,3742.70193,6,933,5,0.0305,817511,False,False
42,2020-10-12,209,PB,João Pessoa,2507507,city,30591,3741.968,0,928,3,0.0303,817511,False,False
42,2020-10-11,208,PB,João Pessoa,2507507,city,30591,3741.968,13,925,4,0.0302,817511,False,False
41,2020-10-10,207,PB,João Pessoa,2507507,city,30578,3740.37781,125,921,4,0.0301,817511,False,False
41,2020-10-09,206,PB,João Pessoa,2507507,city,30453,3725.08749,104,917,1,0.0301,817511,False,False
41,2020-10-08,205,PB,João Pessoa,2507507,city,30349,3712.36595,94,916,3,0.0302,817511,False,False
41,2020-10-07,204,PB,João Pessoa,2507507,city,30255,3700.86763,146,913,3,0.0302,817511,False,False
41,2020-10-06,203,PB,João Pessoa,2507507,city,30109,3683.00855,100,910,2,0.0302,817511,False,False
41,2020-10-05,202,PB,João Pessoa,2507507,city,30009,3670.7763,50,908,2,0.0303,817511,False,False
41,2020-10-04,201,PB,João Pessoa,2507507,city,29959,3664.66017,0,906,0,0.0302,817511,False,False
40,2020-10-03,200,PB,João Pessoa,2507507,city,29959,3664.66017,50,906,1,0.0302,817511,False,False
40,2020-10-02,199,PB,João Pessoa,2507507,city,29909,3658.54404,113,905,1,0.0303,817511,False,False
40,2020-10-01,198,PB,João Pessoa,2507507,city,29796,3644.7216,104,904,3,0.0303,817511,False,False
40,2020-09-30,197,PB,João Pessoa,2507507,city,29692,3632.00006,103,901,0,0.0303,817511,False,False
40,2020-09-29,196,PB,João Pessoa,2507507,city,29589,3619.40084,96,901,1,0.0305,817511,False,False
40,2020-09-28,195,PB,João Pessoa,2507507,city,29493,3607.65788,30,900,5,0.0305,817511,False,False
40,2020-09-27,194,PB,João Pessoa,2507507,city,29463,3603.9882,5,895,2,0.0304,817511,False,False
39,2020-09-26,193,PB,João Pessoa,2507507,city,29458,3603.37659,119,893,1,0.0303,817511,False,False
39,2020-09-25,192,PB,João Pessoa,2507507,city,29339,3588.82021,95,892,6,0.0304,817511,False,False
39,2020-09-24,191,PB,João Pessoa,2507507,city,29244,3577.19957,99,886,3,0.0303,817511,False,False
39,2020-09-23,190,PB,João Pessoa,2507507,city,29145,3565.08964,27,883,3,0.0303,817511,False,False
39,2020-09-22,189,PB,João Pessoa,2507507,city,29118,3561.78694,50,880,2,0.0302,817511,False,False
39,2020-09-21,188,PB,João Pessoa,2507507,city,29068,3555.67081,27,878,3,0.0302,817511,False,False
39,2020-09-20,187,PB,João Pessoa,2507507,city,29041,3552.3681,41,875,4,0.0301,817511,False,False
38,2020-09-19,186,PB,João Pessoa,2507507,city,29000,3547.35288,156,871,3,0.03,817511,False,False
38,2020-09-18,185,PB,João Pessoa,2507507,city,28844,3528.27057,79,868,1,0.0301,817511,False,False
38,2020-09-17,184,PB,João Pessoa,2507507,city,28765,3518.60709,153,867,1,0.0301,817511,False,False
38,2020-09-16,183,PB,João Pessoa,2507507,city,28612,3499.89174,127,866,5,0.0303,817511,False,False
38,2020-09-15,182,PB,João Pessoa,2507507,city,28485,3484.35679,171,861,1,0.0302,817511,False,False
38,2020-09-14,181,PB,João Pessoa,2507507,city,28314,3463.43964,15,860,0,0.0304,817511,False,False
38,2020-09-13,180,PB,João Pessoa,2507507,city,28299,3461.6048,179,860,2,0.0304,817511,False,False
37,2020-09-12,179,PB,João Pessoa,2507507,city,28120,3439.70907,159,858,2,0.0305,817511,False,False
37,2020-09-11,178,PB,João Pessoa,2507507,city,27961,3420.25979,109,856,1,0.0306,817511,False,False
37,2020-09-10,177,PB,João Pessoa,2507507,city,27852,3406.92663,129,855,0,0.0307,817511,False,False
37,2020-09-09,176,PB,João Pessoa,2507507,city,27723,3391.14703,140,855,3,0.0308,817511,False,False
37,2020-09-08,175,PB,João Pessoa,2507507,city,27583,3374.02188,18,852,4,0.0309,817511,False,False
37,2020-09-07,174,PB,João Pessoa,2507507,city,27565,3371.82007,8,848,1,0.0308,817511,False,False
37,2020-09-06,173,PB,João Pessoa,2507507,city,27557,3370.84149,15,847,1,0.0307,817511,False,False
36,2020-09-05,172,PB,João Pessoa,2507507,city,27542,3369.00666,67,846,2,0.0307,817511,False,False
36,2020-09-04,171,PB,João Pessoa,2507507,city,27475,3360.81105,206,844,5,0.0307,817511,False,False
36,2020-09-03,170,PB,João Pessoa,2507507,city,27269,3335.61261,180,839,2,0.0308,817511,False,False
36,2020-09-02,169,PB,João Pessoa,2507507,city,27089,3313.59456,154,837,1,0.0309,817511,False,False
36,2020-09-01,168,PB,João Pessoa,2507507,city,26935,3294.75689,50,836,1,0.031,817511,False,False
36,2020-08-31,167,PB,João Pessoa,2507507,city,26885,3288.64076,37,835,7,0.0311,817511,False,False
36,2020-08-30,166,PB,João Pessoa,2507507,city,26848,3284.11483,15,828,4,0.0308,817511,False,False
35,2020-08-29,165,PB,João Pessoa,2507507,city,26833,3282.27999,196,824,7,0.0307,817511,False,False
35,2020-08-28,164,PB,João Pessoa,2507507,city,26637,3258.30478,108,817,5,0.0307,817511,False,False
35,2020-08-27,163,PB,João Pessoa,2507507,city,26529,3245.09395,178,812,3,0.0306,817511,False,False
35,2020-08-26,162,PB,João Pessoa,2507507,city,26351,3223.32054,242,809,4,0.0307,817511,False,False
35,2020-08-25,161,PB,João Pessoa,2507507,city,26109,3193.71849,290,805,5,0.0308,817511,False,False
35,2020-08-24,160,PB,João Pessoa,2507507,city,25819,3158.24497,28,800,8,0.031,817511,False,False
35,2020-08-23,159,PB,João Pessoa,2507507,city,25791,3154.81994,23,792,4,0.0307,817511,False,False
34,2020-08-22,158,PB,João Pessoa,2507507,city,25768,3152.00652,179,788,5,0.0306,817511,False,False
34,2020-08-21,157,PB,João Pessoa,2507507,city,25589,3130.11079,290,783,6,0.0306,817511,False,False
34,2020-08-20,156,PB,João Pessoa,2507507,city,25299,3094.63726,246,777,3,0.0307,817511,False,False
34,2020-08-19,155,PB,João Pessoa,2507507,city,25053,3064.54592,138,774,5,0.0309,817511,False,False
34,2020-08-18,154,PB,João Pessoa,2507507,city,24915,3047.66541,318,769,7,0.0309,817511,False,False
34,2020-08-17,153,PB,João Pessoa,2507507,city,24597,3008.76685,1,762,6,0.031,817511,False,False
34,2020-08-16,152,PB,João Pessoa,2507507,city,24596,3008.64453,255,756,3,0.0307,817511,False,False
33,2020-08-15,151,PB,João Pessoa,2507507,city,24341,2977.45229,159,753,2,0.0309,817511,False,False
33,2020-08-14,150,PB,João Pessoa,2507507,city,24182,2958.00301,219,751,10,0.0311,817511,False,False
33,2020-08-13,149,PB,João Pessoa,2507507,city,23963,2931.21438,259,741,14,0.0309,817511,False,False
33,2020-08-12,148,PB,João Pessoa,2507507,city,23704,2899.53285,406,727,8,0.0307,817511,False,False
33,2020-08-11,147,PB,João Pessoa,2507507,city,23298,2849.86991,286,719,8,0.0309,817511,False,False
33,2020-08-10,146,PB,João Pessoa,2507507,city,23012,2814.88567,83,711,12,0.0309,817511,False,False
33,2020-08-09,145,PB,João Pessoa,2507507,city,22929,2804.7329,50,699,14,0.0305,817511,False,False
32,2020-08-08,144,PB,João Pessoa,2507507,city,22879,2798.61678,140,685,5,0.0299,817511,False,False
32,2020-08-07,143,PB,João Pessoa,2507507,city,22739,2781.49163,64,680,5,0.0299,817511,False,False
32,2020-08-06,142,PB,João Pessoa,2507507,city,22675,2773.66298,291,675,7,0.0298,817511,False,False
32,2020-08-05,141,PB,João Pessoa,2507507,city,22384,2738.06713,277,668,5,0.0298,817511,False,False
32,2020-08-04,140,PB,João Pessoa,2507507,city,22107,2704.1838,229,663,10,0.03,817511,False,False
32,2020-08-03,139,PB,João Pessoa,2507507,city,21878,2676.17194,15,653,4,0.0298,817511,False,False
32,2020-08-02,138,PB,João Pessoa,2507507,city,21863,2674.3371,312,649,6,0.0297,817511,False,False
31,2020-08-01,137,PB,João Pessoa,2507507,city,21551,2636.17248,221,643,12,0.0298,817511,False,False
31,2020-07-31,136,PB,João Pessoa,2507507,city,21330,2609.1392,330,631,6,0.0296,817511,False,False
31,2020-07-30,135,PB,João Pessoa,2507507,city,21000,2568.77277,311,625,7,0.0298,817511,False,False
31,2020-07-29,134,PB,João Pessoa,2507507,city,20689,2530.73047,271,618,11,0.0299,817511,False,False
31,2020-07-28,133,PB,João Pessoa,2507507,city,20418,2497.58107,173,607,6,0.0297,817511,False,False
31,2020-07-27,132,PB,João Pessoa,2507507,city,20245,2476.41928,120,601,10,0.0297,817511,False,False
31,2020-07-26,131,PB,João Pessoa,2507507,city,20125,2461.74058,217,591,8,0.0294,817511,False,False
30,2020-07-25,130,PB,João Pessoa,2507507,city,19908,2435.19659,249,583,10,0.0293,817511,False,False
30,2020-07-24,129,PB,João Pessoa,2507507,city,19659,2404.73828,493,573,17,0.0291,817511,False,False
30,2020-07-23,128,PB,João Pessoa,2507507,city,19166,2344.43329,667,556,11,0.029,817511,False,False
30,2020-07-22,127,PB,João Pessoa,2507507,city,18499,2262.84417,497,545,9,0.0295,817511,False,False
30,2020-07-21,126,PB,João Pessoa,2507507,city,18002,2202.04988,133,536,11,0.0298,817511,False,False
30,2020-07-20,125,PB,João Pessoa,2507507,city,17869,2185.78099,48,525,7,0.0294,817511,False,False
30,2020-07-19,124,PB,João Pessoa,2507507,city,17821,2179.90951,154,518,1,0.0291,817511,False,False
29,2020-07-18,123,PB,João Pessoa,2507507,city,17667,2161.07184,88,517,11,0.0293,817511,False,False
29,2020-07-17,122,PB,João Pessoa,2507507,city,17579,2150.30746,172,506,9,0.0288,817511,False,False
29,2020-07-16,121,PB,João Pessoa,2507507,city,17407,2129.26799,184,497,12,0.0286,817511,False,False
29,2020-07-15,120,PB,João Pessoa,2507507,city,17223,2106.76064,293,485,14,0.0282,817511,False,False
29,2020-07-14,119,PB,João Pessoa,2507507,city,16930,2070.92015,228,471,13,0.0278,817511,False,False
29,2020-07-13,118,PB,João Pessoa,2507507,city,16702,2043.03061,67,458,6,0.0274,817511,False,False
29,2020-07-12,117,PB,João Pessoa,2507507,city,16635,2034.83501,69,452,9,0.0272,817511,False,False
28,2020-07-11,116,PB,João Pessoa,2507507,city,16566,2026.39475,349,443,16,0.0267,817511,False,False
28,2020-07-10,115,PB,João Pessoa,2507507,city,16217,1983.70419,400,427,22,0.0263,817511,False,False
28,2020-07-09,114,PB,João Pessoa,2507507,city,15817,1934.77519,223,405,9,0.0256,817511,False,False
28,2020-07-08,113,PB,João Pessoa,2507507,city,15594,1907.49727,264,396,10,0.0254,817511,False,False
28,2020-07-07,112,PB,João Pessoa,2507507,city,15330,1875.20413,553,386,8,0.0252,817511,False,False
28,2020-07-06,111,PB,João Pessoa,2507507,city,14777,1807.55978,0,378,0,0.0256,817511,False,True
28,2020-07-05,110,PB,João Pessoa,2507507,city,14777,1807.55978,146,378,4,0.0256,817511,False,False
27,2020-07-04,109,PB,João Pessoa,2507507,city,14631,1789.70069,423,374,2,0.0256,817511,False,False
27,2020-07-03,108,PB,João Pessoa,2507507,city,14208,1737.95827,231,372,3,0.0262,817511,False,False
27,2020-07-02,107,PB,João Pessoa,2507507,city,13977,1709.70177,389,369,24,0.0264,817511,False,False
27,2020-07-01,106,PB,João Pessoa,2507507,city,13588,1662.11831,290,345,4,0.0254,817511,False,False
27,2020-06-30,105,PB,João Pessoa,2507507,city,13298,1626.64478,604,341,23,0.0256,817511,False,False
27,2020-06-29,104,PB,João Pessoa,2507507,city,12694,1552.76198,114,318,7,0.0251,817511,False,False
27,2020-06-28,103,PB,João Pessoa,2507507,city,12580,1538.81721,131,311,5,0.0247,817511,False,False
26,2020-06-27,102,PB,João Pessoa,2507507,city,12449,1522.79297,434,306,10,0.0246,817511,False,False
26,2020-06-26,101,PB,João Pessoa,2507507,city,12015,1469.70499,646,296,8,0.0246,817511,False,False
26,2020-06-25,100,PB,João Pessoa,2507507,city,11369,1390.68465,239,288,1,0.0253,817511,False,False
26,2020-06-24,99,PB,João Pessoa,2507507,city,11130,1361.44957,137,287,11,0.0258,817511,False,False
26,2020-06-23,98,PB,João Pessoa,2507507,city,10993,1344.69139,412,276,8,0.0251,817511,False,False
26,2020-06-22,97,PB,João Pessoa,2507507,city,10581,1294.29451,115,268,6,0.0253,817511,False,False
26,2020-06-21,96,PB,João Pessoa,2507507,city,10466,1280.22742,64,262,9,0.025,817511,False,False
25,2020-06-20,95,PB,João Pessoa,2507507,city,10402,1272.39878,337,253,3,0.0243,817511,False,False
25,2020-06-19,94,PB,João Pessoa,2507507,city,10065,1231.17609,540,250,0,0.0248,817511,False,False
25,2020-06-18,93,PB,João Pessoa,2507507,city,9525,1165.12194,573,250,4,0.0262,817511,False,False
25,2020-06-17,92,PB,João Pessoa,2507507,city,8952,1095.03114,488,246,12,0.0275,817511,False,False
25,2020-06-16,91,PB,João Pessoa,2507507,city,8464,1035.33775,423,234,5,0.0276,817511,False,False
25,2020-06-15,90,PB,João Pessoa,2507507,city,8041,983.59533,151,229,6,0.0285,817511,False,False
25,2020-06-14,89,PB,João Pessoa,2507507,city,7890,965.12463,280,223,2,0.0283,817511,False,False
24,2020-06-13,88,PB,João Pessoa,2507507,city,7610,930.87432,216,221,4,0.029,817511,False,False
24,2020-06-12,87,PB,João Pessoa,2507507,city,7394,904.45266,261,217,16,0.0293,817511,False,False
24,2020-06-11,86,PB,João Pessoa,2507507,city,7133,872.52649,228,201,2,0.0282,817511,False,False
24,2020-06-10,85,PB,João Pessoa,2507507,city,6905,844.63695,322,199,1,0.0288,817511,False,False
24,2020-06-09,84,PB,João Pessoa,2507507,city,6583,805.2491,337,198,15,0.0301,817511,False,False
24,2020-06-08,83,PB,João Pessoa,2507507,city,6246,764.02642,242,183,13,0.0293,817511,False,False
24,2020-06-07,82,PB,João Pessoa,2507507,city,6004,734.42437,86,170,3,0.0283,817511,False,False
23,2020-06-06,81,PB,João Pessoa,2507507,city,5918,723.90463,366,167,8,0.0282,817511,False,False
23,2020-06-05,80,PB,João Pessoa,2507507,city,5552,679.13459,233,159,2,0.0286,817511,False,False
23,2020-06-04,79,PB,João Pessoa,2507507,city,5319,650.63345,499,157,4,0.0295,817511,False,False
23,2020-06-03,78,PB,João Pessoa,2507507,city,4820,589.59451,353,153,22,0.0317,817511,False,False
23,2020-06-02,77,PB,João Pessoa,2507507,city,4467,546.41467,316,131,0,0.0293,817511,False,False
23,2020-06-01,76,PB,João Pessoa,2507507,city,4151,507.76075,192,131,1,0.0316,817511,False,False
23,2020-05-31,75,PB,João Pessoa,2507507,city,3959,484.27483,57,130,4,0.0328,817511,False,False
22,2020-05-30,74,PB,João Pessoa,2507507,city,3902,477.30245,217,126,12,0.0323,817511,False,False
22,2020-05-29,73,PB,João Pessoa,2507507,city,3685,450.75846,213,114,5,0.0309,817511,False,False
22,2020-05-28,72,PB,João Pessoa,2507507,city,3472,424.70377,240,109,7,0.0314,817511,False,False
22,2020-05-27,71,PB,João Pessoa,2507507,city,3232,395.34636,287,102,2,0.0316,817511,False,False
22,2020-05-26,70,PB,João Pessoa,2507507,city,2945,360.2398,258,100,2,0.034,817511,False,False
22,2020-05-25,69,PB,João Pessoa,2507507,city,2687,328.68059,75,98,2,0.0365,817511,False,False
22,2020-05-24,68,PB,João Pessoa,2507507,city,2612,319.5064,158,96,5,0.0368,817511,False,False
21,2020-05-23,67,PB,João Pessoa,2507507,city,2454,300.17945,228,91,2,0.0371,817511,False,False
21,2020-05-22,66,PB,João Pessoa,2507507,city,2226,272.28991,0,89,0,0.04,817511,False,False
21,2020-05-21,65,PB,João Pessoa,2507507,city,2226,272.28991,138,89,6,0.04,817511,False,False
21,2020-05-20,64,PB,João Pessoa,2507507,city,2088,255.40941,199,83,2,0.0398,817511,False,False
21,2020-05-19,63,PB,João Pessoa,2507507,city,1889,231.06723,90,81,3,0.0429,817511,False,False
21,2020-05-18,62,PB,João Pessoa,2507507,city,1799,220.0582,102,78,3,0.0434,817511,False,False
21,2020-05-17,61,PB,João Pessoa,2507507,city,1697,207.5813,157,75,3,0.0442,817511,False,False
20,2020-05-16,60,PB,João Pessoa,2507507,city,1540,188.37667,62,72,4,0.0468,817511,False,False
20,2020-05-15,59,PB,João Pessoa,2507507,city,1478,180.79267,27,68,4,0.046,817511,False,False
