epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population,is_last,is_repeated
15,2020-04-08,27,AM,Manaus,1302603,city,712,32.07814,152,25,6,0.0351,2219580,False,False
15,2020-04-07,26,AM,Manaus,1302603,city,560,25.23,87,19,4,0.0339,2219580,False,False
15,2020-04-06,25,AM,Manaus,1302603,city,473,21.31034,94,15,4,0.0317,2219580,False,False
15,2020-04-05,24,AM,Manaus,1302603,city,379,17.0753,96,11,2,0.029,2219580,False,False
14,2020-04-04,23,AM,Manaus,1302603,city,283,12.75016,51,9,4,0.0318,2219580,False,False
14,2020-04-03,22,AM,Manaus,1302603,city,232,10.45243,27,5,3,0.0216,2219580,False,False
14,2020-04-02,21,AM,Manaus,1302603,city,205,9.23598,26,2,0,0.0098,2219580,False,False
14,2020-04-01,20,AM,Manaus,1302603,city,179,8.06459,20,2,0,0.0112,2219580,False,False
14,2020-03-31,19,AM,Manaus,1302603,city,159,7.16352,19,2,1,0.0126,2219580,False,False
14,2020-03-30,18,AM,Manaus,1302603,city,140,6.3075,9,1,1,0.0071,2219580,False,False
14,2020-03-29,17,AM,Manaus,1302603,city,131,5.90202,26,0,0,0.0,2219580,False,False
13,2020-03-28,16,AM,Manaus,1302603,city,105,4.73062,30,0,0,0.0,2219580,False,False
13,2020-03-27,15,AM,Manaus,1302603,city,75,3.37902,12,0,0,0.0,2219580,False,False
13,2020-03-26,14,AM,Manaus,1302603,city,63,2.83837,11,0,0,0.0,2219580,False,False
13,2020-03-25,13,AM,Manaus,1302603,city,52,2.34279,7,0,0,0.0,2219580,False,False
13,2020-03-24,12,AM,Manaus,1302603,city,45,2.02741,14,0,0,0.0,2219580,False,False
13,2020-03-23,11,AM,Manaus,1302603,city,31,1.39666,6,0,0,0.0,2219580,False,False
13,2020-03-22,10,AM,Manaus,1302603,city,25,1.12634,14,0,0,0.0,2219580,False,False
12,2020-03-21,9,AM,Manaus,1302603,city,11,0.49559,4,0,0,0.0,2219580,False,False
12,2020-03-20,8,AM,Manaus,1302603,city,7,0.31537,4,0,0,0.0,2219580,False,False
12,2020-03-19,7,AM,Manaus,1302603,city,3,0.13516,1,0,0,0.0,2219580,False,False
12,2020-03-18,6,AM,Manaus,1302603,city,2,0.09011,0,0,0,0.0,2219580,False,False
12,2020-03-17,5,AM,Manaus,1302603,city,2,0.09011,0,0,0,0.0,2219580,False,True
12,2020-03-16,4,AM,Manaus,1302603,city,2,0.09011,0,0,0,0.0,2219580,False,True
12,2020-03-15,3,AM,Manaus,1302603,city,2,0.09011,0,0,0,0.0,2219580,False,True
11,2020-03-14,2,AM,Manaus,1302603,city,2,0.09011,0,0,0,0.0,2219580,False,True
11,2020-03-13,1,AM,Manaus,1302603,city,2,0.09011,2,0,0,0.0,2219580,False,False
